title,company,location,updated_time,url
電源研發工程師 (南港),神基科技,115台灣台北市南港區,1675824691,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/power-r-amp-d-engineer-nangang
資深RF工程師(南港),神基科技,115台灣台北市南港區,1675824698,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/senior-rf-engineer-nangang
資深冷鍛技術工程師,龍格企管顧問股份有限公司,汐止,1557978812,https://www.cakeresume.com/companies/longood-home4-php/jobs/senior-cold-forging-technical-engineer
Human Resources Commissioner,全球人事顧問有限公司,台北,1623979620,https://www.cakeresume.com/companies/globalhr-mainpage-php/jobs/human-resources-commissioner-25dc11
Sr. S/W Engineer,龍格企管顧問股份有限公司,南港,1557978568,https://www.cakeresume.com/companies/longood-home4-php/jobs/sr-s-w-engineer
台灣 產品經理Product Manager 儲備幹部/M.A,瑞威動物科技股份有限公司,221台灣新北市汐止區,1654944561,https://www.cakeresume.com/companies/realpower-realnature-index-php/jobs/c1f461
採購主管 (副課級),今展科技股份有限公司,241台灣新北市三重區,1679044836,https://www.cakeresume.com/companies/arlitech-index-php/jobs/purchasing-supervisor-associate-level
醫藥公關行銷副理 (薪40K起/教育訓練完整/升遷管道順暢) ,藝曜行銷顧問有限公司,,1664850991,https://www.cakeresume.com/companies/easygoal-index-php/jobs/7ce659
3D動畫師,彩蛋影像有限公司,台北,1663849254,https://www.cakeresume.com/companies/facebook-profile-php-id-100057205969497/jobs/3d-animator-180c60
專案執行／規劃統籌 Planner／策略整合 Strategist,社計事務所,台灣台北,1654088089,https://www.cakeresume.com/companies/mottimes-cht-article_detail-php-serial-2739-type-0/jobs/aa2a01
QE工程師(汐止),神基科技,221台灣新北市汐止區,1677640889,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/qe-engineer-xizhi-rsbu
資深業務主任_2516,猿聲串動,,1649346412,https://www.cakeresume.com/companies/gamania-business-conetter-php/jobs/senior-business-director_2516
製程硬體工程師(汐止),神基科技,221台灣新北市汐止區,1677640893,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/process-hardware-engineer-xizhi-rsbu
課程領域經理人,社團法人新北市全民終身教育發展協會(新莊社區大學),242台灣新北市新莊區,1677852628,https://www.cakeresume.com/companies/encountercu-org-course-m_index-php/jobs/curriculum-area-manager
視覺設計師,雲品國際酒店股份有限公司日月潭分公司,555台灣南投縣魚池鄉,1675678526,https://www.cakeresume.com/companies/fleurdechinehotel-tw-index-php/jobs/visual-designer-411935
清心福全飲料店-門市正職人員【蘆洲.板橋.新莊區】,上利餐飲有限公司,"Banqiao District, New Taipei City, Taiwan 220",1672369715,https://www.cakeresume.com/companies/m-facebook-profile-php-id-100067782723411/jobs/362c56
孫東寶牛排館-正職人員【新莊區.五股區】,上利餐飲有限公司,"Xinzhuang District, New Taipei City, Taiwan",1672369744,https://www.cakeresume.com/companies/m-facebook-profile-php-id-100067782723411/jobs/eea401
業務開發,見域Citilens,"North District, Hsinchu City, Taiwan 300",1671008840,https://www.cakeresume.com/companies/hsin-story-index-php-lang-tw/jobs/business-plan-c7cd10
資深內容編輯,見域Citilens,"North District, Hsinchu City, Taiwan 300",1670403689,https://www.cakeresume.com/companies/hsin-story-index-php-lang-tw/jobs/senior-content-editor-0f07bd
研究助理,國立中興大學動物科學系,,1584893192,https://www.cakeresume.com/companies/140-120-98-248-member_info-php-no-9/jobs/research-assistant-c44804
電控主管/工程師(基隆或桃園或新竹) ,昌晟企業股份有限公司,基隆市安樂區武訓街82-1號,1574835339,https://www.cakeresume.com/companies/bonitaco-index-php-zh-tw/jobs/0af51d
行銷企劃副理,山海觀國際整合行銷有限公司,"Taipei, Taiwan",1667187120,https://www.cakeresume.com/companies/facebook-profile-php-id-100082690503712/jobs/deputy-marketing-planning-manager
儲備店長,樂心文化有限公司,,1666000347,https://www.cakeresume.com/companies/facebook-profile-php-id-100075775783291/jobs/store-manager-b37ad8
醫藥公關行銷人員 (薪33K起/無經驗可/教育訓練完整/升遷管道順暢) ,藝曜行銷顧問有限公司,,1664850991,https://www.cakeresume.com/companies/easygoal-index-php/jobs/c5d0e0
送水司機,豐川水行,"Xizhi District, New Taipei City, Taiwan 221",1659451872,https://www.cakeresume.com/companies/facebook-profile-php-id-100000127947829/jobs/water-driver
台灣 品牌行銷企劃 專員,瑞威動物科技股份有限公司,221台灣新北市汐止區,1654943161,https://www.cakeresume.com/companies/realpower-realnature-index-php/jobs/taiwan-brand-marketing-specialist
【室內設計師】月領3.6萬～6萬［五股/室內設計部],家谷生活網路股份有限公司 ,,1654495958,https://www.cakeresume.com/companies/gagu-life-index-php/jobs/4598c2
英語老師與行政櫃檯老師,佳音美語溪湖分校,514台灣彰化縣溪湖鎮,1648549483,https://www.cakeresume.com/companies/je-joy-index-php/jobs/english-teacher-and-administrative-counter-teacher
Senior Communications Manager-專案經理(南港),神基科技,115台灣台北市南港區,1677836624,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/public-relations-manager-southport
【世界公民文化中心】創新執行顧問,世界公民文化中心,台灣台北市大安區,1641277754,https://www.cakeresume.com/companies/core-corner-web-index-php/jobs/648b71
軟韌體測試工程師,千竣科技有限公司,302台灣新竹縣竹北市,1633415049,https://www.cakeresume.com/companies/kusauto-index_tw-php/jobs/software-and-firmware-test-engineer
【福利優】UI設計師(UI設計、電遊美術),博發科技有限公司,114台灣台北市內湖區,1630656606,https://www.cakeresume.com/companies/104-jobbank-custjob-index-php-r-cust-j-66424a733c3e466f383a426b40463e2193131312d4874647109j54-jobsource-jobsource-joblist_r_cust/jobs/welfare-game-art-designer
國外技術支援工程師FAE,康訊科技股份有限公司,台灣,1654087501,https://www.cakeresume.com/companies/systech-index-php-lang-tw/jobs/foreign-technical-support-engineer-fae
測試驗證工程師(汐止),神基科技,221台灣新北市汐止區,1678260006,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/test-verification-engineer-xizhi
【世界公民文化中心】創意教學企劃,世界公民文化中心,台北,1618654102,https://www.cakeresume.com/companies/core-corner-web-index-php/jobs/bc3061
綠能國外業務,晶英國際股份有限公司,內湖區,1617255466,https://www.cakeresume.com/companies/apo-global-zh-tw-product-php/jobs/green-energy-overseas-business
Hardware Engineer 系統硬體研發工程師(南港),神基科技,115台灣台北市南港區,1677825401,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/088480
生活科技代理教師,桃園市立楊明國民中學,,1611649457,https://www.cakeresume.com/companies/ymjh-tyc-edu-school-web-index-php/jobs/life-technology-acting-teacher
政府標案提案企劃-專案經理(具專案獎金),聯宏國際股份有限公司,,1608278084,https://www.cakeresume.com/companies/bulk-index_tw-php/jobs/4431f7
產品企劃採購專員,聯宏國際股份有限公司,,1608278281,https://www.cakeresume.com/companies/bulk-index_tw-php/jobs/product-planning-and-purchasing-specialist
EMC 工程師 (南港),神基科技,115台灣台北市南港區,1677825275,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/emc-engineer
行銷業務專員-想賺錢的你一定要點進來,聯宏國際股份有限公司,,1608277535,https://www.cakeresume.com/companies/bulk-index_tw-php/jobs/b75157
市場開發專員,喜特爾建材股份有限公司,"Qiaotou District, Kaohsiung City, Taiwan 825",1672710919,https://www.cakeresume.com/companies/facebook-profile-php-id-100088855812185/jobs/market-development-specialist-8f1dae
正職創業夥伴,元麒餐飲有限公司,桃園區,1654087139,https://www.cakeresume.com/companies/yesone-ally-list_in-php-id-1264-5b72ac/jobs/positive-business-partner
國小或國中階段英語老師（兼職）,群英文理短期補習班,350台灣苗栗縣竹南鎮,1678352597,https://www.cakeresume.com/companies/facebook-profile-php-id-100067539167473/jobs/5e58f5
安親老師,群英文理短期補習班,350台灣苗栗縣竹南鎮,1678333001,https://www.cakeresume.com/companies/facebook-profile-php-id-100067539167473/jobs/anqin-teacher
傳單工讀生,得能教育股份有限公司,台灣台北市大安區,1675842653,https://www.cakeresume.com/companies/facebook-profile-php-id-100071950331853-252477/jobs/flyer-work-student
大碗公冰甜品店-晚班計時人員【新莊區】,上利餐飲有限公司,"Xinzhuang District, New Taipei City, Taiwan",1672814461,https://www.cakeresume.com/companies/m-facebook-profile-php-id-100067782723411/jobs/7db39b
Human Resources Commissioner,全球人事顧問有限公司,台北,1624077196,https://www.cakeresume.com/companies/globalhr-mainpage-php-ea31b5/jobs/human-resources-commissioner-930416
FAE 技術客服工程師, 銳思資訊科技有限公司,台北,1590574548,https://www.cakeresume.com/companies/104-jobbank-custjob-index-php-r-cust-j-3c4e466f383a426b34363e673c423a1d02d2d2d7244703e2644j99/jobs/fae-technical-customer-service-engineer-c683c8
視覺設計師,新易智整合行銷有限公司,臺中,1621307733,https://www.cakeresume.com/companies/facebook-profile-php-id-100041998234939/jobs/visual-designer-d8ef2e
專案建造(基隆),昌晟企業股份有限公司,,1574834704,https://www.cakeresume.com/companies/bonitaco-index-php-zh-tw/jobs/project-construction-keelung
高級專業律師CC,全球人事顧問有限公司,台灣,1624076837,https://www.cakeresume.com/companies/globalhr-mainpage-php-ea31b5/jobs/senior-professional-lawyer-cc
遊戲UI美術設計師(熟動態、特效),掌中乾坤網路科技股份有限公司,台北,1552449252,https://www.cakeresume.com/companies/365palm-index-php/jobs/game-ui-art-designer-cooked-dynamics-special-effects
Senior Unity Client Engineer,掌中乾坤網路科技股份有限公司,台北,1552447419,https://www.cakeresume.com/companies/365palm-index-php/jobs/senior-unity-client-engineer
生管課長(廈門儲備幹部),大漢酵素生物科技股份有限公司,中國廈門,1548226075,https://www.cakeresume.com/companies/biozyme-index-php-lang-tw/jobs/health-management-director-xiamen-reserve-officer
攤販助手,吳記排骨酥-松山林口街店,,1670304046,https://www.cakeresume.com/companies/facebook-profile-php-id-100083413592877/jobs/assistant-7aa2c5
OEM專案業務(海外儲備主管),大漢酵素生物科技股份有限公司,中國,1548225475,https://www.cakeresume.com/companies/biozyme-index-php-lang-tw/jobs/oem-project-business-overseas-reserve-director
電話客戶服務中心專員 Call Center Specialist (一年約聘),台灣賓士股份有限公司,台北,1546424068,https://www.cakeresume.com/companies/104-jobbank-custjob-index-php-r-cust-j-386042263836402238423a1d1d1d1d5f2443a363189j56/jobs/telephone-customer-service-center-specialist-call-center-specialist-annual-appointment
設備工程師,靖洋科技股份有限公司,,1648024561,https://www.cakeresume.com/companies/genestech-index-php-about/jobs/equipment-engineer-936607
總經理助理,寶美國際有限公司,"West District, Taichung City, Taiwan 403",1663227473,https://www.cakeresume.com/companies/facebook-profile-php-id-100076380762389/jobs/assistant-general-manager
董事長特助,寶美國際有限公司,,1663227643,https://www.cakeresume.com/companies/facebook-profile-php-id-100076380762389/jobs/chairman-39-s-special-assistant-3c2d16
無經驗又能領高薪，6個月連續保障底薪35000 行銷補助+獎金+業績加碼獎金，年薪破百業務不是夢,台灣房屋十期新光,406台灣台中市太平區,1631521554,https://www.cakeresume.com/companies/facebook-profile-php-id-100064275750220/jobs/70bb92
電商營運 專員 (新北市汐止區),瑞威動物科技股份有限公司,221台灣新北市汐止區,1654944643,https://www.cakeresume.com/companies/realpower-realnature-index-php/jobs/0230a4
社群小編,新瀚節能股份有限公司,,1642062448,https://www.cakeresume.com/companies/shinhan-index-php/jobs/community-editor-559301
【新廠】儲備課長(08點班),晉欣食品股份有限公司,台灣,1617087876,https://www.cakeresume.com/companies/facebook-profile-php-id-100010722589307/jobs/f9f4cf
【新廠】儲備課長(00點班),晉欣食品股份有限公司,台灣,1617087876,https://www.cakeresume.com/companies/facebook-profile-php-id-100010722589307/jobs/367618
【新廠】儲備幹部(22點班),晉欣食品股份有限公司,台灣,1617089781,https://www.cakeresume.com/companies/facebook-profile-php-id-100010722589307/jobs/new-factory-reserve-cadres-22-o-39-clock-shift
廚具設計規劃銷售專員,弘第企業股份有限公司,105台灣台北市松山區,1628472106,https://www.cakeresume.com/companies/home-d-main-modules-myspace-index-php/jobs/4f0663
台中*【供宿】*日領薪【每天1000元起～】徵粗工、臨時工、打石工、廠務人員、作業員,誠實力大人力派遣公司,,1600338753,https://www.cakeresume.com/companies/force168-index-index-php/jobs/fc9cd0
會計專員,其利國貿(股)公司,台北市內湖區,1607063614,https://www.cakeresume.com/companies/bags-org-factory-factory03-php-doaction-view-id-31/jobs/accounting-specialist-de4bf4
工廠主管(理級) ,昌晟企業股份有限公司,,1574848933,https://www.cakeresume.com/companies/bonitaco-index-php-zh-tw/jobs/factory-supervisor-physical-level
業務人員/開發人員/起薪25250,台灣創富國際管理顧問股份有限公司,,1660896395,https://www.cakeresume.com/companies/twchuangfu-eforms-php-lang-tw-tb-4/jobs/business-people-developers-starting-salary-25250
GP綠色產品工程師 (南港),神基科技,115台灣台北市南港區,1677640972,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/copy-gp-green-product-engineer
專案企劃/標案企劃,彩蛋影像有限公司,10491台灣台北市中山區,1644548906,https://www.cakeresume.com/companies/facebook-profile-php-id-100057205969497/jobs/project-planning-tender-planning
行銷業務,ENABLE-義利明股份有限公司,新北市中和區,1589442353,https://www.cakeresume.com/companies/enable-corp-index-php/jobs/marketing-business-8867f1
線上客服人員,彼德股份有限公司,內湖科技園區,1573712040,https://www.cakeresume.com/companies/facebook-home-php-ref-wizard/jobs/online-customer-service-staff
業務推廣專員,彼德股份有限公司,內湖科技園區,1573711912,https://www.cakeresume.com/companies/facebook-home-php-ref-wizard/jobs/business-promotion-specialist
越南市場行銷推廣,薩摩亞商高升國際企業有限公司,內湖區,1570162805,https://www.cakeresume.com/companies/facebook-profile-php-id-100031343115612/jobs/vietnam-marketing-promotion
✰藝術村上半年實習生（設計／行銷／藝術進駐）,財團法人台北市文化基金會藝術村營運部,"Taipei, Taiwan",1671447913,https://www.cakeresume.com/companies/artistvillage-org-intern-php/jobs/626d55
花式調酒人員,運騰國際顧問有限公司,,1670809871,https://www.cakeresume.com/companies/facebook-profile-php-id-100069550641818/jobs/fancy-bartender
外場接待人員,運騰國際顧問有限公司,,1670557444,https://www.cakeresume.com/companies/facebook-profile-php-id-100069550641818/jobs/field-receptionist
房務清潔人員,運騰國際顧問有限公司,,1670557217,https://www.cakeresume.com/companies/facebook-profile-php-id-100069550641818/jobs/housekeeper-14f0c0
☀知名電信! 0800電話客服專員~無經驗可! 提供完整教育訓練!!(三重湯城)#G603,寶華人力資源顧問股份有限公司,新北市,1547627009,https://www.cakeresume.com/companies/powerhr-home-php-9c0398/jobs/well-known-telecommunications-0800-telephone-customer-service-specialist-no-experience-provide-compl
國立中正大學清江學習中心專案工作人員,國立中正大學清江學習中心,,1579481034,https://www.cakeresume.com/companies/cjlc-ccu-edu-main-php/jobs/c254f5
木工學徒,羽田室內裝潢工程行,"Taipei, Taiwan",1666537181,https://www.cakeresume.com/companies/facebook-profile-php-id-100064206664570/jobs/carpentry-apprenticeship
【世界公民文化中心】行政教學顧問,世界公民文化中心,台灣台北市大安區,1641276734,https://www.cakeresume.com/companies/core-corner-web-index-php/jobs/b75e1d
您有比國防役更好的選擇,北區人力有限公司,335台灣桃園市大溪區,1630646018,https://www.cakeresume.com/companies/104-jobbank-custjob-index-php-r-cust-j-615f416a376b4822435739643f2d355e13739416a33353d663b41391c1c1c1c18643493d6b98j49/jobs/96673e
行政助理 (夜校工讀可),中天生物科技股份有限公司,,1619495640,https://www.cakeresume.com/companies/microbio-tw-home_01-php-p-2/jobs/918a50
 房務人員,鴻月莊溫泉飯店,,1554483331,https://www.cakeresume.com/companies/moon-hotel-index-php/jobs/housekeeping-staff
櫃台人員-夜班,鴻月莊溫泉飯店,,1554483265,https://www.cakeresume.com/companies/moon-hotel-index-php/jobs/counter-staff-night-shift
櫃台人員-中班,鴻月莊溫泉飯店,,1554483208,https://www.cakeresume.com/companies/moon-hotel-index-php/jobs/counter-staff
社群行銷實習生(儲備人員),京群超媒體股份有限公司,新北,1544425763,https://www.cakeresume.com/companies/golden-goldengame-other-about-php/jobs/community-marketing-interns-reserve-staff
EC後端系統設計師,統一資訊股份有限公司,114台灣台北市內湖區,1678067957,https://www.cakeresume.com/companies/pic-net/jobs/ec-backend-system-designer
Sr. Backend Engineer 資深後端工程師 (OrderPally),17LIVE,台灣台北,1677728474,https://www.cakeresume.com/companies/17LIVE/jobs/sr-backend-engineer-handsup
後端 / MIS工程師,詮識數位股份有限公司,110台灣台北市信義區,1676606289,https://www.cakeresume.com/companies/omninsight/jobs/backend-mis-engineer
【R&D】網站後端開發工程師 (擴編 10人),奧丁丁集團（英屬開曼群島商台灣子公司歐簿客科技）,新北,1677128186,https://www.cakeresume.com/companies/owlting/jobs/d9c957
軟體研發工程師,鎧應科技股份有限公司,"Taipei, Taiwan",1664163670,https://www.cakeresume.com/companies/cayintech/jobs/software-development-engineer-b85537
Backend Developer 後端工程師 ,Trunk Studio 創科資訊,403台灣台中市西區,1671089463,https://www.cakeresume.com/companies/trunk-studio/jobs/NormalBackendDeveloper-CJ104
Sr.Backend Engineer 資深後端工程師(Wave),17LIVE,台灣台北,1677662687,https://www.cakeresume.com/companies/17LIVE/jobs/sr-backend-engineer-senior-backend-engineer-wave
後端工程師,覓去股份有限公司,,1648198630,https://www.cakeresume.com/companies/mitch-184c10/jobs/engineer-3db730
運維中高階工程師,立榛有限公司,114台灣台北市內湖區,1642553020,https://www.cakeresume.com/companies/lizhenhr-389b0f/jobs/high-level-engineers-in-operation-and-maintenance
後端工程師,欣柏萊股份有限公司,新北市中和區,1612852102,https://www.cakeresume.com/companies/lemaxim/jobs/back-end-engineer-7f3866
後端JAVA工程師,盈聯國際有限公司,台中,1607338025,https://www.cakeresume.com/companies/yinunite/jobs/back-end-engineer-fad6c0
產品經理 Product Manager (OrderPally),OrderPally全方位社群開店電商系統,台灣台北,1655280789,https://www.cakeresume.com/companies/store-fbbuy/jobs/web-backend-engineer-539c46
Back-end engineer軟體研發工程師_2269,果核數位,,1649344039,https://www.cakeresume.com/companies/digicentre/jobs/back-end-engineer-software-r-amp-d-engineer_2269
資深後端工程師,保利智能股份有限公司,台北,1550660947,https://www.cakeresume.com/companies/luckypa-846b7b/jobs/senior-back-end-engineer-0612b5
[年薪百萬起] Sr.Backend Engineer 資深後端工程師(Wave),Wave_音浪科技有限公司,台北,1676535747,https://www.cakeresume.com/companies/wave_/jobs/backend-engineer-wave
【年薪140萬起】資深後端⼯程師/Senior Backend Engineer,恒遠科技有限公司,114台灣台北市內湖區,1676455739,https://www.cakeresume.com/companies/hengyuan/jobs/5d7a60
Backend Engineer,Splashtop Inc.,台灣台北,1678678650,https://www.cakeresume.com/companies/splashtop/jobs/4affb7
資訊主管,四維航業股份有限公司,"Taipei, Taiwan",1625460119,https://www.cakeresume.com/companies/swnav/jobs/information-supervisor
後端工程師,華奧科技有限公司,115台灣台北市南港區,1675238406,https://www.cakeresume.com/companies/104-company-1a2x6bl4xj-jobsource-2018indexpoc/jobs/senior-golang-backend-engineer
網頁全端工程師,智遊旅程股份有限公司,320台灣桃園市中壢區,1678030291,https://www.cakeresume.com/companies/itainctw/jobs/full-end-web-engineer
Full Stack Developer,FEEGAM,台南市,1654087362,https://www.cakeresume.com/companies/feegam/jobs/full-stack-developer-e31f70
軟體助理工程師﻿ (略懂程式語言) (無程式工作經驗可),洋田系統科技有限公司,台灣新竹市新竹,1672999875,https://www.cakeresume.com/companies/ytsys/jobs/031f9b
[小樹購] 全端工程師 FullStack Engineer(Senior),神坊資訊股份有限公司,110台灣台北市信義區,1671674012,https://www.cakeresume.com/companies/symphox.net/jobs/xiaoshubu-fullstack-engineer-senior
後端軟體工程師,曼塔睿科技股份有限公司,,1626336099,https://www.cakeresume.com/companies/mantatech/jobs/back-end-software-engineer-056c51
HTML5 Developer,愛播資訊股份有限公司,大安區,1612675662,https://www.cakeresume.com/companies/facebook-iamstar-tv/jobs/html5-developer
Software Engineer ,PT KANO TEKNOLOGI UTAMA,"Surabaya, Surabaya City, East Java, Indonesia",1664247059,https://www.cakeresume.com/companies/pt-kano-teknologi-utama/jobs/software-engineer-879b6b
Senior Front-end Developer  資深前端工程師 (CJ-106),Trunk Studio 創科資訊,403台灣台中市西區,1671089463,https://www.cakeresume.com/companies/trunk-studio/jobs/CJ-106
網站測試工程師,玩藝國際股份有限公司,"Qianzhen District, Kaohsiung City, Taiwan 806",1670477479,https://www.cakeresume.com/companies/168money/jobs/website-test-engineer
"轉換跑道好選擇★值班運維工程師, 電腦網路設備維護★",首席國際獵才有限公司,,1639466297,https://www.cakeresume.com/companies/chief-hunter/jobs/ccda31
前端工程師 (Vue.js),詠大心創意國際有限公司,台灣台北,1678932261,https://www.cakeresume.com/companies/daydream-lab/jobs/front-end-engineer-cfb433
software developer,臻鼎科技股份有限公司,"Taoyuan, Taoyuan District, Taoyuan City, Taiwan",1667786790,https://www.cakeresume.com/companies/zdtco-tw/jobs/software-developer-e196fb
Python工程師,諾客網科大數據股份有限公司,100台灣台北市中正區,1676013886,https://www.cakeresume.com/companies/104-company-1a2x6bkwr9-jobsource-checkc/jobs/python-engineer-957712
Web 全端工程師,繆思模麗有限公司,台南市,1589982725,https://www.cakeresume.com/companies/musemodel/jobs/2349ac
網頁前端工程師,鎧應科技股份有限公司,"Taipei, Taiwan",1664163670,https://www.cakeresume.com/companies/cayintech/jobs/web-front-end-engineer-67109d
兼職軟體工程師（外包 SOHO 或 兼差第二份收入）,優聖系統有限公司,大安區,1643259710,https://www.cakeresume.com/companies/uexcellent/jobs/0fd4d5
網頁設計師,筑今設計有限公司,台灣新北市樹林區,1662653222,https://www.cakeresume.com/companies/creer-design/jobs/web-designer-164cb7
前端工程師,盈聯國際有限公司,台中,1654087382,https://www.cakeresume.com/companies/yinunite/jobs/front-end-engineer-63870d
前端工程師,諾亞克科技股份有限公司,台北,1654087466,https://www.cakeresume.com/companies/u-ark/jobs/front-end-engineer-7f8549
Frontend Developer 前端工程師,Trunk Studio 創科資訊,403台灣台中市西區,1671089463,https://www.cakeresume.com/companies/trunk-studio/jobs/NormalFrontEndDevelope
前端工程師,達運光電股份有限公司,248台灣新北市五股區,1628054913,https://www.cakeresume.com/companies/twoway-f528c2/jobs/material-control-manager
程式設計師,承映資訊網路有限公司,桃園,1602237900,https://www.cakeresume.com/companies/vtit-net/jobs/programmer
Android 工程師(網頁程式及手機App開發),香港商磐旭智能國際股份有限公司台灣分公司,新北市中和區,1597310659,https://www.cakeresume.com/companies/amobile/jobs/b0dc3b
系統運維工程師(Linux),安拓管理顧問有限公司,內湖科技園區,1591692325,https://www.cakeresume.com/companies/andesadvisory/jobs/system-operation-engineer-linux
Flutter工程師,巽彩有限公司,,1590068389,https://www.cakeresume.com/companies/kids-career/jobs/flutter-engineer-a67187
Junior Developer  軟體助理工程師,Trunk Studio 創科資訊,403台灣台中市西區,1671089463,https://www.cakeresume.com/companies/trunk-studio/jobs/Junior-developer
Server Engineer/伺服器工程師,Red Pill Lab /成境科技,PHP,1549868984,https://www.cakeresume.com/companies/red-pill-lab/jobs/server-engineer-server-engineer
【資訊部】前端工程師 Frontend Engineer (Vue.js 2),耐德科技股份有限公司(SHOPPING99),100台灣台北市中正區,1649388357,https://www.cakeresume.com/companies/tw-shopping99-shop_id-www/jobs/1dd4c2
Linux 運維工程師,彩信資訊科技有限公司,台北,1623816192,https://www.cakeresume.com/companies/pro-104-vip-cust-master-6dc4e9/jobs/linux-operation-and-maintenance-engineer-bcaeef
全端工程師,精石投資有限公司,柬埔寨金邊,1625201718,https://www.cakeresume.com/companies/shine-stone-online-dd3b04/jobs/full-end-engineer-248e63
Java 軟體工程師,寰享科技有限公司,"Xitun District, Taichung City, Taiwan 407",1656924097,https://www.cakeresume.com/companies/huanxiang/jobs/java-software-engineer-387efa
python 軟體工程師,寰享科技有限公司,,1656923552,https://www.cakeresume.com/companies/huanxiang/jobs/python-software-engineer-fa280f
Sr. Frontend Engineer 前端工程師(OrderPally),OrderPally全方位社群開店電商系統,台灣台北,1655345058,https://www.cakeresume.com/companies/store-fbbuy/jobs/sr-frontend-engineer-orderpally
網站開發工程師,HAPPY ISLAND TECH CO LTD,中山區,1577431344,https://www.cakeresume.com/companies/happy-island-tech-co-ltd/jobs/web-development-engineer-4c70c1
前端工程師,海音數位創意有限公司,台北,1550828911,https://www.cakeresume.com/companies/hiin/jobs/front-end-engineer-3983a9
全端工程師 (實習生),御大倉有限公司,台北市南港區,1654087518,https://www.cakeresume.com/companies/yudacang/jobs/full-range-engineer-intern
[KKCompany] Management Associate (Tomorrow Lab Program),KKCompany,115台灣台北市南港區,1677149341,https://www.cakeresume.com/companies/kkcompany/jobs/3f93ac
台灣地區技術長,配維斯有限公司,104台灣台北市中山區,1663832272,https://www.cakeresume.com/companies/paywiser-lang-zh-hant/jobs/chief-technology-officer-in-taiwan
遊戲後端工程師 Senior Online Game Backend Engineer,南瓜虛擬科技股份有限公司,813台灣高雄市左營區,1652165774,https://www.cakeresume.com/companies/pumpkinvrar/jobs/senior-online-game-backend-engineer
(Ranking App) Laravel Backend Developer | 後端工程師,震豪網路媒體股份有限公司,100台灣台北市中正區,1678185548,https://www.cakeresume.com/companies/digitspark/jobs/825d42
系統工程師,配維斯有限公司,台灣台北,1663831776,https://www.cakeresume.com/companies/paywiser-lang-zh-hant/jobs/system-development-engineer-7e1394
WEB DEVELOPER,PT. SATRIA DIGITAL SEJAHTERA,"Tangerang, Tangerang City, Banten, Indonesia",1671848855,https://www.cakeresume.com/companies/pt-satria-digital-sejahtera/jobs/web-developer-0c8a75
Sr. UI Designer 使用者介面設計師 (Wave),Wave_音浪科技有限公司,台灣台北,1655273464,https://www.cakeresume.com/companies/wave_/jobs/digital-marketing-specialist-wave
資訊部主管 ,麗舍生活國際股份有限公司,台灣台北,1649404445,https://www.cakeresume.com/companies/home-boutique/jobs/head-of-information-department
【新北新店】倉儲搬運計時人員/工讀生,交響曲文化事業有限公司,新北,1556850585,https://www.cakeresume.com/companies/symphony/jobs/afe581
【薪獎8萬】星和愛漂亮美顏館-漂亮體驗師 (新北市/台北市),星醫美學股份有限公司,台灣台北,1675668991,https://www.cakeresume.com/companies/starclinic/jobs/bf83ff
Loftcheckers 驗房專員,Airloft,Taipei city,1581668024,https://www.cakeresume.com/companies/airloft/jobs/loftcheckers
